district,block,sr_no,gram_panchayat,reservation,caste_reservation,woman_reserved,winner,father_husband,unopposed,vacant,reservation_raw,script,printings_agree,notification,source_pdf
Rewari,Rewari,74,Meerpur,Other than Woman,NONE,0,Ashok Kumar,Jagpal Singh,0,0,Unreserved,latin,,2217,Rewari.pdf
Rewari,Rewari,75,Mundhalia,Woman,NONE,1,Pooja,Parveen,0,0,Women,latin,,2217,Rewari.pdf
Rewari,Rewari,76,Nandrampur Bas,Other than Woman,NONE,0,Rawat Singh,Suresh Chand,0,0,Unreserved,latin,,2217,Rewari.pdf
Rewari,Rewari,77,Nangli Godha,Other than Woman,NONE,0,Mukesh Kumar,Jai Singh,0,0,Unreserved,latin,,2217,Rewari.pdf
Rewari,Rewari,78,Narianpur,Other than Woman,NONE,0,Devender,Daljeet Singh,0,0,Unreserved,latin,,2217,Rewari.pdf
Rewari,Rewari,79,Naya Gaon,Woman,NONE,1,Mamta Yadav,Harish Kumar,0,0,Women,latin,,2217,Rewari.pdf
Rewari,Rewari,80,Niganiawas,Other than Woman,NONE,0,Kanwar Singh,Sawant Singh,0,0,Unreserved,latin,,2217,Rewari.pdf
Rewari,Rewari,81,Nikhri,Other than Woman,NONE,0,Kapildev,Kuldeep Singh,0,0,Unreserved,latin,,2217,Rewari.pdf
Rewari,Rewari,82,Padhiawas,Other than Woman,NONE,0,Ramesh Kumar,Kanwar Singh,0,0,Unreserved,latin,,2217,Rewari.pdf
Rewari,Rewari,83,Rajpura Alamgirpur,SC Other than Woman,SC,0,Ramesh Chander,Mam Chand,1,0,Schedule Caste,latin,,2217,Rewari.pdf
Rewari,Rewari,84,Rajpura Khalsa,Woman,NONE,1,Sashi Kalan,Raj Singh,0,0,Women,latin,,2217,Rewari.pdf
Rewari,Rewari,85,Ramgarh,SC Other than Woman,SC,0,Satyaparkash,Munni Lal,0,0,Schedule Caste,latin,,2217,Rewari.pdf
Rewari,Rewari,86,Rampura,Woman,NONE,1,Kavita Singh,Rao Ajit Singh,0,0,Women,latin,,2217,Rewari.pdf
Rewari,Rewari,87,Rasgan,Other than Woman,NONE,0,Suman Kumar,Jagram,0,0,Unreserved,latin,,2217,Rewari.pdf
Rewari,Rewari,88,Saharanwas,Woman,NONE,1,Aayushi Yadav,Abhimanyu Rao,0,0,Women,latin,,2217,Rewari.pdf
Rewari,Rewari,89,Shahbajpur Khalsa,SC Woman,SC,1,Geeta,Rajbeer,0,0,Schedule Caste (Women),latin,,2217,Rewari.pdf
Rewari,Rewari,90,Shekhpur Shikarpur,Other than Woman,NONE,0,Krishan Kumar,Vasu Dev,0,0,Unreserved,latin,,2217,Rewari.pdf
Rewari,Rewari,91,Sunaria,SC Other than Woman,SC,0,Mohan Singh,Mawasi Ram,0,0,Schedule Caste,latin,,2217,Rewari.pdf
Rewari,Rewari,92,Tatarpur Istmurar,Woman,NONE,1,Archana,Vineet Kumar,0,0,Women,latin,,2217,Rewari.pdf
Rewari,Rewari,93,Tatarpur Khalsa,SC Other than Woman,SC,0,Rakesh Kumar,Ganpat Ram,0,0,Schedule Caste,latin,,2217,Rewari.pdf
Rewari,Rewari,94,Thothwal,Other than Woman,NONE,0,Rajesh,Krishan,0,0,Unreserved,latin,,2217,Rewari.pdf
Rohtak,Kalanaur,1,Anwal,Other than Woman,NONE,0,Anil,Gurbachan Singh,0,0,Unreserved,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,2,Ballab,Other than Woman,NONE,0,Bijender Singh,Om Parkash,0,0,Unreserved,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,3,Baniyani,Other than Woman,NONE,0,Reema,Bansi Lal,0,0,Unreserved,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,4,Basana,Woman,NONE,1,Soni,Deepak Singh,0,0,Women,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,5,Bhali Anand Pur,SC Other than Woman,SC,0,Balraj Singh,Kapoor Singh,0,0,Scheduled Caste,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,6,Garhi Ballab,Woman,NONE,1,Krishana Devi,Shri Bhagwan,0,0,Women,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,7,Garnawathi,Other than Woman,NONE,0,Ved Pal,Sher Singh,0,0,Unreserved,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,8,Gudhan,SC Other than Woman,SC,0,Ashok,Mange Ram,0,0,Scheduled Caste,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,9,Jindran,Other than Woman,NONE,0,Balraj,Phool Singh,0,0,Unreserved,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,10,Kahnaur,Other than Woman,NONE,0,Amit,Shamsher Singh,0,0,Unreserved,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,11,Kakrana,Other than Woman,NONE,0,Hari Bhagwan,Suraj Bhan,0,0,Unreserved,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,12,Katesra,SC Woman,SC,1,Priyanka,Sunil Kumar,0,0,Scheduled Caste Woman,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,13,Kherari,Other than Woman,NONE,0,Bhupender,Muni Ram,0,0,Unreserved,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,14,Lahli,Woman,NONE,1,Renu,Ashok Kumar,0,0,Women,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,15,Marodhi Jattan,Woman,NONE,1,Saroj Bala,Jairaj,0,0,Women,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,16,Marodhi Rangran,Other than Woman,NONE,0,Neeraj,Raj Singh,0,0,Unreserved,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,17,Masudpur,Other than Woman,NONE,0,Naresh Kumar,Chandermann,0,0,Unreserved,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,18,Nigana,Woman,NONE,1,Monika,Rajesh,0,0,Women,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,19,Patwapur,Other than Woman,NONE,0,Rakesh Kumar,Rai Singh,0,0,Unreserved,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,20,Pilana,SC Woman,SC,1,Meenakshi,Ajit,0,0,Scheduled Caste (Women),latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,21,Saimpal,Other than Woman,NONE,0,Ravinder Kumar,Rajender Parshad,0,0,Unreserved,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,22,Sangahera,Woman,NONE,1,Seema,Ram Avtar,0,0,Women,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,23,Sundana,SC Woman,SC,1,Kuldeep,Diwana,0,0,Scheduled Caste Women,latin,,2198,Rohtak.pdf
Rohtak,Kalanaur,24,Taimurpur,Other than Woman,NONE,0,Vinod Kumar,Om Parkash,0,0,Unreserved,latin,,2198,Rohtak.pdf
Rohtak,Lakhan Majra,1,Gugaheri,Woman,NONE,1,Renu Rani,Sandeep,0,0,Women,latin,,2200,Rohtak.pdf
Rohtak,Lakhan Majra,2,Kharak Jattan,Other than Woman,NONE,0,Savita,Jagbir,0,0,Unreserved,latin,,2200,Rohtak.pdf
Rohtak,Lakhan Majra,3,Chandi,Other than Woman,NONE,0,Amit Kumar,Gulshan Kumar,0,0,Unreserved,latin,,2200,Rohtak.pdf
Rohtak,Lakhan Majra,4,Indergarh,Woman,NONE,1,Sarita,Subhash,0,0,Women,latin,,2200,Rohtak.pdf
Rohtak,Lakhan Majra,5,Lakhan Majra,Woman,NONE,1,Soniya,Phool Singh,0,0,Women,latin,,2200,Rohtak.pdf
Rohtak,Lakhan Majra,6,Nandal,SC Other than Woman,SC,0,Anil Kumar,Satywan,0,0,Scheduled Caste,latin,,2200,Rohtak.pdf
Rohtak,Lakhan Majra,7,Kharainti,SC Woman,SC,1,Sushma,Ravi Dutt,0,0,Scheduled Caste (Women),latin,,2200,Rohtak.pdf
Rohtak,Lakhan Majra,8,Bainsi,Other than Woman,NONE,0,Krishan Lal,Sant Lal,0,0,Unreserved,latin,,2200,Rohtak.pdf
Rohtak,Lakhan Majra,9,Sunderpur,Other than Woman,NONE,0,Anil Nehra,Balwant Singh,0,0,Unreserved,latin,,2200,Rohtak.pdf
Rohtak,Lakhan Majra,10,Sisroli,Other than Woman,NONE,0,Sajjan Kumar,Hari Singh,0,0,Unreserved,latin,,2200,Rohtak.pdf
Rohtak,Lakhan Majra,11,Titoli,Woman,NONE,1,Parmila,Satyapal,0,0,Women,latin,,2200,Rohtak.pdf
Rohtak,Lakhan Majra,12,Chiri,SC Other than Woman,SC,0,Balkrishan,Hari Singh,0,0,Scheduled Caste,latin,,2200,Rohtak.pdf
Rohtak,Lakhan Majra,13,Gharawthi,Other than Woman,NONE,0,Darshana,Samunder,0,0,Unreserved,latin,,2200,Rohtak.pdf
Rohtak,Meham,1,Ajaib,Other than Woman,NONE,0,Samunder,Ramu,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,2,Ajaib Khas,Woman,NONE,1,Manisha,Surender,0,0,Women,latin,,2202,Rohtak.pdf
Rohtak,Meham,3,Bahlba,Other than Woman,NONE,0,Manoj Kumar,Mahavir Singh,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,4,Bahlba Bajan,Woman,NONE,1,Nirmala Devi,Sumer Singh,0,0,Women,latin,,2202,Rohtak.pdf
Rohtak,Meham,5,Bahlba Khas,Other than Woman,NONE,0,Samunder,Hawa Singh,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,6,Bahlba Panri,Woman,NONE,1,Pinky,Ramraji,0,0,Women,latin,,2202,Rohtak.pdf
Rohtak,Meham,7,Bedwa,Other than Woman,NONE,0,Jagvinder Singh,Inder Singh,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,8,Bhaini Bharon,Other than Woman,NONE,0,Rohtash,Dan Singh,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,9,Bhaini Chanderpal,SC Woman,SC,1,Pinki,Rajesh Kumar,0,0,Scheduled Caste (Women),latin,,2202,Rohtak.pdf
Rohtak,Meham,10,Bhaini Maharajpur,Other than Woman,NONE,0,Shailender,Raghbir Singh,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,11,Bhaini Mato,Woman,NONE,1,Anita,Bijender,0,0,Women,latin,,2202,Rohtak.pdf
Rohtak,Meham,12,Bhaini Surjan,Other than Woman,NONE,0,Ajay,Karambir,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,13,Bharan Jindran,Other than Woman,NONE,0,Joginder Singh,Samer Singh,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,14,Bharan Shekhupur Titri,Other than Woman,NONE,0,Karan Singh,Nathu Ram,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,15,Farmana Badshahpur,Other than Woman,NONE,0,Ashish Kumar,Subash,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,16,Farmana Khas,Woman,NONE,1,Poonam Devi,Sukhdeep,0,0,Women,latin,,2202,Rohtak.pdf
Rohtak,Meham,17,Gorawar,SC Other than Woman,SC,0,Om Parkash,Bilas Ram,0,0,Scheduled Caste,latin,,2202,Rohtak.pdf
Rohtak,Meham,18,Kharkara Bhikhlan,Woman,NONE,1,Parmila,Sanjay,0,0,Women,latin,,2202,Rohtak.pdf
Rohtak,Meham,19,Kharkara Chhajan,Other than Woman,NONE,0,Abhimanu,Ram Kisan,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,20,Kheri Meham,Other than Woman,NONE,0,Sanjay,Umed Singh,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,21,Krishangarh,Woman,NONE,1,Phoolpati,Naresh Kumar,0,0,Women,latin,,2202,Rohtak.pdf
Rohtak,Meham,22,Madina Gindhran,Woman,NONE,1,Anju Devi,Jagbir,0,0,Women,latin,,2202,Rohtak.pdf
Rohtak,Meham,23,Madina Kaursan,Other than Woman,NONE,0,Karam Singh,Tara Chand,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,24,Mokhra Kheri,Woman,NONE,1,Yogita,Mukesh,0,0,Women,latin,,2202,Rohtak.pdf
Rohtak,Meham,25,Mokhra Roj,Other than Woman,NONE,0,Pardeep,Ram Chander,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,26,Mokhra Khandain Chhajan,Other than Woman,NONE,0,Surender Singh,Diwan Singh,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,27,Mokhra Khas,SC Other than Woman,SC,0,Laxmi Devi,Somvir,0,0,Scheduled Caste,latin,,2202,Rohtak.pdf
Rohtak,Meham,28,Muradpur Tekna,Other than Woman,NONE,0,Sunil,Kashmir Singh,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,29,Nidana,Other than Woman,NONE,0,Ravi Parmar,Yashpal Singh,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Meham,30,Nindana Khas,SC Woman,SC,1,Rajrani,Shamsher,0,0,Scheduled Caste (Women),latin,,2202,Rohtak.pdf
Rohtak,Meham,31,Nindana Tigri,SC Woman,SC,1,Saroj,Rajesh,1,0,Scheduled Caste (Women),latin,,2202,Rohtak.pdf
Rohtak,Meham,32,Nindana Mohammadpur,SC Other than Woman,SC,0,Jaswant Singh,Rajbir Singh,0,0,Scheduled Caste,latin,,2202,Rohtak.pdf
Rohtak,Meham,33,Seeman,SC Other than Woman,SC,0,Ramniwas,Banwarilal,0,0,Scheduled Caste,latin,,2202,Rohtak.pdf
Rohtak,Meham,34,Sisar Khas,Other than Woman,NONE,0,Sandeep,Ramesh Kumar,0,0,Unreserved,latin,,2202,Rohtak.pdf
Rohtak,Rohtak,1,Assan,Other than Woman,NONE,0,Deepak,Bikram,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,2,Bahu Akbarpur,SC Woman,SC,1,Poonam Rani,Devender Kumar,0,0,Scheduled Caste (Women),latin,,2204,Rohtak.pdf
Rohtak,Rohtak,3,Bahu Jamalpur,Woman,NONE,1,Pushpa,Jagbir,0,0,Women,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,4,Bakheta,Other than Woman,NONE,0,Krishan Kumar,Sumer Chand,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,5,Baland,Woman,NONE,1,Nirmla,Rajender,0,0,Women,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,6,Basantpur,Other than Woman,NONE,0,Parveen Kumar,Ramphal,1,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,7,Bhagwatipur,Other than Woman,NONE,0,Harikishan,Devak Ram,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,8,Bhaiyan Pur,Woman,NONE,1,Krishna,Jai Pal,0,0,Women,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,9,Bhalot,SC Other than Woman,SC,0,Balbir Singh,Phool Singh,0,0,Scheduled Caste,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,10,Brahmanwas,Other than Woman,NONE,0,Jagdish Kumar,Ram Kumar,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,11,Chamaria,SC Other than Woman,SC,0,Roshan,Bhim Singh,0,0,Scheduled Caste,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,12,Dhamar,Other than Woman,NONE,0,Wazir,Bhim Singh,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,13,Dobh,SC Woman,SC,1,Mamta,Bhupender,0,0,Scheduled Caste (Women),latin,,2204,Rohtak.pdf
Rohtak,Rohtak,14,Gaddi Kheri,SC Other than Woman,SC,0,Meena,Anil Kumar,0,0,Scheduled Caste,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,15,Ghilor Kalan,SC Other than Woman,SC,0,Balwan,Dhara,0,0,Scheduled Caste,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,16,Ghilor Khurd,Other than Woman,NONE,0,Deepak Kaushik,Ramniwas,1,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,17,Ghuskani,Woman,NONE,1,Anita,Sandeep,0,0,Women,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,18,Humayun Pur,Other than Woman,NONE,0,Geeta,Satpal,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,19,Jassia,Woman,NONE,1,Munni Alise Minni,Mukesh,0,0,Women,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,20,Jindran,Other than Woman,NONE,0,Kaptan,Ramhear,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,21,Kabul Pur,Woman,NONE,1,Bhateri Devi,Sukhbir Singh,0,0,Women,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,22,Kahni 12.5,Other than Woman,NONE,0,Rajender Kumar,Bhoop Singh,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,23,Kanhi 7.5,Other than Woman,NONE,0,Mahabir Singh,Sube Singh,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,24,Kansala,Woman,NONE,1,Suman Devi,Umesh,0,0,Women,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,25,Karountha,Woman,NONE,1,Kanta,Ranbir Singh,0,0,Women,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,26,Katwara,Woman,NONE,1,Babita Kumari,Deepak,0,0,Women,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,27,Khidwali,Other than Woman,NONE,0,Om Parkash,Ram Bhaj,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,28,Kiloi Dopana,Other than Woman,NONE,0,Rakesh Kumar,Ram Bhagat,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,29,Kiloi Khas,Other than Woman,NONE,0,Ramphal,Hukam Singh,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,30,Ladhot,Other than Woman,NONE,0,Manjeet,Daya Chand,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,31,Maina,Woman,NONE,1,Monika,Dinesh,0,0,Women,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,32,Makroli Kalan,Other than Woman,NONE,0,Karambir,Rajbir Singh,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,33,Makroli Khurd,Other than Woman,NONE,0,Sumit Arya,Raj Kumar,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,34,Mungan,Other than Woman,NONE,0,Sunil Kumar,Balbir Singh,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,35,Polangi,SC Other than Woman,SC,0,Sanjay,Debi Sing,0,0,Scheduled Caste,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,36,Ritauli,Other than Woman,NONE,0,Narender,Chand Singh,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,37,Rithal Narwal,SC Other than Woman,SC,0,Shamsher,Maman,0,0,Scheduled Caste,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,38,Rithal Phogat,SC Woman,SC,1,Jyoti,Rishi,0,0,Scheduled Caste (Women),latin,,2204,Rohtak.pdf
Rohtak,Rohtak,39,Rurkee,Other than Woman,NONE,0,Shamsher,Puran Singh,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,40,Samar Gopal Pur Kalan,Other than Woman,NONE,0,Shiv Kumar,Rampal Singh,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,41,Samar Gopal Pur Khurd,Woman,NONE,1,Gita Devi,Jai Bhagwan,0,0,Women,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,42,Sanghi,Other than Woman,NONE,0,Satish,Raj Singh,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,43,Sarai Ahamd Nasirpur,Other than Woman,NONE,0,Anil Kumar,Bir Singh,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,44,Shimli,Woman,NONE,1,Anu Devi,Tajveer Singh,0,0,Women,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,45,Singhpura Kalan,Other than Woman,NONE,0,Parmod Kumar,Prem Singh,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,46,Singhpura Khurd,Other than Woman,NONE,0,Anup Singh,Bani Singh,0,0,Unreserved,latin,,2204,Rohtak.pdf
Rohtak,Rohtak,47,Taja Majra,Woman,NONE,1,Neelam,Narender Singh,0,0,Women,latin,,2204,Rohtak.pdf
Rohtak,Sampla,1,Atail,Woman,NONE,1,Sudesh Sharma,Sukhdev Singh,0,0,Women,latin,,2206,Rohtak.pdf
Rohtak,Sampla,2,Bhainsru Kalan,Woman,NONE,1,Meena Devi,Sushil Kumar,0,0,Women,latin,,2206,Rohtak.pdf
Rohtak,Sampla,3,Bhainsru Khurd,Other than Woman,NONE,0,Rajesh,Chand Singh,0,0,Unreserved,latin,,2206,Rohtak.pdf
Rohtak,Sampla,4,Chuliyana Duhan,Woman,NONE,1,Kavita,Sandeep,0,0,Women,latin,,2206,Rohtak.pdf
Rohtak,Sampla,5,Chuliyana Roj,Woman,NONE,1,Sudesh,Harender Singh,0,0,Women,latin,,2206,Rohtak.pdf
Rohtak,Sampla,6,Dattaur,Other than Woman,NONE,0,Surender Kumar,Tejram,0,0,Unreserved,latin,,2206,Rohtak.pdf
Rohtak,Sampla,7,Gandhra,Woman,NONE,1,Rajni,Sonu,0,0,Women,latin,,2206,Rohtak.pdf
Rohtak,Sampla,8,Garhi Sampla,Other than Woman,NONE,0,Sanjay Kumar,Ramkishan,0,0,Unreserved,latin,,2206,Rohtak.pdf
Rohtak,Sampla,9,Gijji,Other than Woman,NONE,0,Mahender,Ratan Singh,0,0,Unreserved,latin,,2206,Rohtak.pdf
Rohtak,Sampla,10,Hassangarh,SC Other than Woman,SC,0,Anil Kumar,Om Parkash,0,0,Scheduled Caste,latin,,2206,Rohtak.pdf
Rohtak,Sampla,11,Ismaila-9b,Other than Woman,NONE,0,Hoshyari,Surender,0,0,Unreserved,latin,,2206,Rohtak.pdf
Rohtak,Sampla,12,Ismiala-11b,Other than Woman,NONE,0,Santosh,Anup Singh,0,0,Unreserved,latin,,2206,Rohtak.pdf
Rohtak,Sampla,13,Karor,SC Woman,SC,1,Geeta Devi,Dayachand,0,0,Scheduled Caste (Women),latin,,2206,Rohtak.pdf
Rohtak,Sampla,14,Kharawar,Other than Woman,NONE,0,Bijender Singh,Gyan Singh,0,0,Unreserved,latin,,2206,Rohtak.pdf
Rohtak,Sampla,15,Kisranti,Other than Woman,NONE,0,Pardeep,Jaipal Singh,0,0,Unreserved,latin,,2206,Rohtak.pdf
Rohtak,Sampla,16,Kultana,Other than Woman,NONE,0,Vinod Kumar,Rajender Singh,0,0,Unreserved,latin,,2206,Rohtak.pdf
Rohtak,Sampla,17,Morkheri,Other than Woman,NONE,0,Manjeet Kumar,Satbir Singh,0,0,Unreserved,latin,,2206,Rohtak.pdf
Rohtak,Sampla,18,Nayabans,Other than Woman,NONE,0,Jasbir,Sunder Singh,0,0,Unreserved,latin,,2206,Rohtak.pdf
Rohtak,Sampla,19,Nonand,SC Woman,SC,1,Parveen Kumari,Shri Bhagwan,0,0,Scheduled Caste (Women),latin,,2206,Rohtak.pdf
Rohtak,Sampla,20,Pakasma,Other than Woman,NONE,0,Mukesh Kumar,Ishwar Singh,0,0,Unreserved,latin,,2206,Rohtak.pdf
Rohtak,Sampla,21,Samchana,SC Other than Woman,SC,0,Kusum Lata,Rajender Singh,0,0,Scheduled Caste,latin,,2206,Rohtak.pdf
Sirsa,Baraguda,1,Alikan,Other than Woman,NONE,0,Trilochan Singh,Hardayal Singh,0,0,Unreserved,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,2,Baragudha,Other than Woman,NONE,0,Jasveer Singh,Preetam Singh,0,0,Unreserved,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,3,Bhadra,SC Other than Woman,SC,0,Bansi Lal,Kehar Singh,0,0,Scheduled Caste,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,4,Bhagser,Other than Woman,NONE,0,Sukhdev Singh,Hari Singh,0,0,Unreserved,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,5,Bhangu,Other than Woman,NONE,0,Uttam Singh,Jora Singh,0,0,Unreserved,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,6,Bhiwan,Woman,NONE,1,Balvinder Kaur,Tarsem Singh,0,0,Women,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,7,Biruwala Gudha,Woman,NONE,1,Jagdip Kaur,Satnam Singh,0,0,Women,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,8,Budhabhana,Other than Woman,NONE,0,Raghuveer Singh,Balbir Singh,0,0,Unreserved,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,9,Bupp,SC Woman,SC,1,Bimla Devi,Anup Chand,0,0,Scheduled Caste (Women),latin,,2220,Sirsa.pdf
Sirsa,Baraguda,10,Burj Bhangu,Woman,NONE,1,Seema Rani,Vijay Singh,0,0,Women,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,11,Burj Karamgarh,SC Other than Woman,SC,0,Ranjit Singh,Bhoop Singh,0,0,Scheduled Caste,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,12,Chhartiyan,Other than Woman,NONE,0,Nand Ram,Ram Jass,0,0,Unreserved,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,13,Desu Khurd,Other than Woman,NONE,0,Pal Singh,Inder Singh,0,0,Unreserved,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,14,Dhaban,Other than Woman,NONE,0,Mohit Kumar,Vijay Kumar,0,0,Unreserved,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,15,Dolatpur Khera,Other than Woman,NONE,0,Preetpal Kaur,Jaspal Singh,0,0,Unreserved,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,16,Fatehpuria Niyamat Khan,Other than Woman,NONE,0,Ramesh Kumar,Chotu Ram,0,0,Unreserved,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,17,Jhiri,Other than Woman,NONE,0,Gurcharan Singh,Jaspal Singh,0,0,Unreserved,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,18,Jhorar Rohi,Woman,NONE,1,Saravjit Kaur,Jaskaran Singh,0,0,Women,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,19,Kamal,Woman,NONE,1,Paramjit Kaur,Tarsem Singh,1,0,Women,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,20,Karamgarh,SC Other than Woman,SC,0,Rani Devi,Karamjit,0,0,Scheduled Caste,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,21,Khai Shergarh,SC Woman,SC,1,Badho Devi,Naresh,0,0,Scheduled Caste (Women),latin,,2220,Sirsa.pdf
Sirsa,Baraguda,22,Khuiyan Nepalpur,Other than Woman,NONE,0,Neelam Rani,Ved Parkash,1,0,Unreserved,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,23,Kirar Kot,Other than Woman,NONE,0,Jagtar Singh,Jagdev Singh,1,0,Unreserved,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,24,Kurangawali,Other than Woman,NONE,0,Jaspal Singh,Tej Singh,0,0,Unreserved,latin,,2220,Sirsa.pdf
Sirsa,Baraguda,25,Lehngewala,Other than Woman,NONE,0,Sandeep Singh,Baldev Singh,0,0,Unreserved,latin,,2220,Sirsa.pdf
