district,block,sr_no,gram_panchayat,reservation,caste_reservation,woman_reserved,winner,father_husband,unopposed,vacant,reservation_raw,script,printings_agree,notification,source_pdf
Yamunanagar,Chhachhrauli,44,Leda Khadar,BC-A Other than Woman,BC_A,0,Anil Kumar,Sh.Soran Singh,0,0,Backward Class ̒ A ̓ Other than Women,latin,0,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,45,Leda Khas,SC Woman,SC,1,Neetu,Sh.Raman,0,0,Scheduled Caste Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,46,Ledi,Woman,NONE,1,Suman,Sh.Rajesh,0,0,Sarpanch Women Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,47,Lopon,Other than Woman,NONE,0,Sultan Singh,Sh.Hari Chand,0,0,Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,48,Mado Haldari,Woman,NONE,1,Rekha,Sh.Parveen,1,0,Women Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,49,Malikpur Banger,BC-A Other than Woman,BC_A,0,Vikas,Sh.Kulwant,0,0,Sarpanch Backward Class ̒ A ̓ Other than Women,latin,0,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,50,Mamli,Woman,NONE,1,Kirna,Sh.Satpal,0,0,Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,51,Manakpur 1,BC-A Other than Woman,BC_A,0,Mustkim,Sh.Nisar Ali,0,0,Sarpanch Backward Class ̒ A ̓ Other than Women,latin,0,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,52,Mandkheri,Woman,NONE,1,Roshani Devi,Sh.Salinder,0,0,Women Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,53,Mandoli Gagar,Other than Woman,NONE,0,Bittu,Sh.Ramdhan,0,0,Sarpanch Other than Women Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,54,Manipur,Woman,NONE,1,Kuldeep Kaur,Sh.Jagpreet,0,0,Sarpanch Women Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,55,Mehar Majra,Other than Woman,NONE,0,Parvinder Singh,Sh.Pritam Singh,0,0,Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,56,Mohiudeenpur,Woman,NONE,1,Mehruna,Sh.Fareed Khan,0,0,Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,57,Mukarbpur,Other than Woman,NONE,0,Randhir Singh,Sh.Jagmal,0,0,Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,58,Munda Khera,Woman,NONE,1,Suman Devi,Sh.Sanjeev,0,0,Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,59,Nahar Taharpur,Other than Woman,NONE,0,Mange Ram,Sh.Jeet Singh,0,0,Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,60,Panjeton,SC Other than Woman,SC,0,Sajit Kumar,Sh.Bir Bhan,0,0,Scheduled Caste Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,61,Pirthipur,BC-A Woman,BC_A,1,Rubina,Sh.Ramjan,0,0,Sarpanch Backward Class ̒ A ̓ Women,latin,0,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,62,Raipur,Other than Woman,NONE,0,Vikrant,Sh.Vinod Kumar,0,0,Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,63,Rajpur Goharabani,Woman,NONE,1,Firoja,Sh.Sharafat Ali,0,0,Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,64,Ramgarh Urf Arjun Majra,Other than Woman,NONE,0,Shamsher Singh,Sh.Suresh,0,0,Sarpanch Other than Women Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,65,Rampur Jattan,SC Woman,SC,1,Sonia,Sh.Satish,0,0,Sarpanch Scheduled Caste Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,66,Salempur Bangar,Woman,NONE,1,Mukesh Kumari,Sh.Sandeep,1,0,Women Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,67,Salempur Khadar,Other than Woman,NONE,0,Rameshwar,Sh.Chanda Ram,1,0,Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,68,Salempur Kohi,BC-A Woman,BC_A,1,Beejo Devi,Sh.Sunil Kumar,0,0,Sarpanch Backward Class ̒ A ̓ Women,latin,0,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,69,Sahbudinpur Kalan,SC Other than Woman,SC,0,Daya Ram,Sh.Gurnam,0,0,Sarpanch Scheduled Caste Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,70,Shahzadpur,Other than Woman,NONE,0,Manmohan,Sh.Rajpal,0,0,Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,71,Shekhpura,SC Woman,SC,1,Poonam Devi,Sh.Arun Kumar,0,0,Sarpanch Scheduled Caste Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,72,Sherpur,Woman,NONE,1,Balwinder,Sh.Jagmal,1,0,Sarpanch Women Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,73,Singhpura,Other than Woman,NONE,0,Jai Parkash,Sh.Phool Chand,0,0,Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,74,Sipiyanwala,Woman,NONE,1,Harjeet Kaur,Sh.Sandeep,0,0,Sarpanch Women Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,75,Taharpur Kalan,Other than Woman,NONE,0,Shree Ram,Sh.Chaman Lal,0,0,Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,76,Taranwala,Woman,NONE,1,Monika Devi,Sh.Sandeep,0,0,Sarpanch Women Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,77,Taruwala,SC Other than Woman,SC,0,Sanjeev Kumar,Sh.Ved Prakash,0,0,Scheduled Caste Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,78,Telipura,Other than Woman,NONE,0,Karam Singh,Sh.Bharat Singh,0,0,Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,79,Tihano,SC Woman,SC,1,Kavita Devi,Sh.Mohan Lal,0,0,Scheduled Caste Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,80,Tugalpur,Woman,NONE,1,Geeta Rani,Sh.Ram Sharan,0,0,Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Chhachhrauli,81,Urjani,Other than Woman,NONE,0,Shiv Charan,Sh.Mehar Singh,1,0,Other than Women,latin,1,8011,Yamunanagar__Chhachhrauli.pdf
Yamunanagar,Jagadhri,1,Ahlu wala,Other than Woman,NONE,0,Amarjeet,Gurnam Singh,0,0,Other Than Women,latin,,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,2,Akalgarh,Woman,NONE,1,Babli Devi,Pawan Kumar,0,0,Women,latin,,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,3,Amadalpur,SC Other than Woman,SC,0,Lovekesh,Ram Sharan,0,0,Scheduled Caste Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,4,Bahadarpur,Other than Woman,NONE,0,Sunil Kumar,Desh Raj,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,5,Behrampur,BC-A Other than Woman,BC_A,0,Mohit Kumar,Mahinder Pal,0,0,Backward Class (A) Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,6,Bakarpur,Woman,NONE,1,Reeju,Jai Parkash,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,7,Bhog Pur,Woman,NONE,1,Reman Kumari,Parveen Kumar,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,8,Bhoj Pur,Other than Woman,NONE,0,Kamaljit,Soran Singh,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,9,Bibi Pur,BC-A Woman,BC_A,1,Mafee,Aarif Khan,0,0,Backward Class (A) Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,10,Damla,SC Woman,SC,1,Gurbakshi,Ram Pal,0,0,Scheduled Caste Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,11,Darwa Majri,SC Other than Woman,SC,0,Sajjan Singh,Jagjeet Singh,0,0,Scheduled Caste Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,12,Daulatpur Jagir,Other than Woman,NONE,0,Arjun Singh,Mani Ram,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,13,Dayal Garh,Woman,NONE,1,Ritu Rani,Dinesh Kumar,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,14,Dhorang,Other than Woman,NONE,0,Rimpy Kumar,Hansraj,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,15,Dudhla,Woman,NONE,1,Dippi Saini,Mohit Kumar,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,16,Dusani,SC Woman,SC,1,Sunita Rani,Rajeshwar,0,0,Scheduled Caste Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,17,Fatehpur-123,SC Other than Woman,SC,0,Arvind Kumar,Raj Kumar,0,0,Scheduled Caste Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,18,Galouli,Other than Woman,NONE,0,Rishi Pal,Gainda Ram,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,19,Ghoron Pipli,Woman,NONE,1,Aanchal,Sumit,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,20,Golanpur,SC Woman,SC,1,Laxmi Devi,Surinder Kuamr,0,0,Scheduled Caste Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,21,Hafij pur,SC Other than Woman,SC,0,Baldev Singh,Nanha Ram,0,0,Scheduled Caste Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,22,Haripur Jattan,SC Woman,SC,1,Anita Devi,Ram Kumar,1,0,Scheduled Caste Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,23,Haripur Kamboyan,SC Other than Woman,SC,0,Gaurav,Gurmej Singh,0,0,Scheduled Caste Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,24,Harnol,Woman,NONE,1,Sushma Rani,Nirmal Singh,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,25,Haria Bans,Other than Woman,NONE,0,Rajiv Kumar,Yashpal Sharma,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,26,Ishar Pur,Other than Woman,NONE,0,Rinku,Deshraj,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,27,Jai Pur,SC Woman,SC,1,Asha,Jitender Kumar,0,0,Scheduled Caste Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,28,Jhinjron,Woman,NONE,1,Kusum Lata,Manoj Kumar,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,29,Kail,Other than Woman,NONE,0,Charan Singh,Des Raj,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,30,Kayampura,SC Other than Woman,SC,0,Raj Kumar,Ram Diya,0,0,Scheduled Caste Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,31,Kait,SC Other than Woman,SC,0,Lal Singh,Phool Chand,0,0,Scheduled Caste Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,32,Kalanour,SC Woman,SC,1,Bhagwanti,Vinod Kumar,0,0,Scheduled Caste Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,33,Karera Khurd-1,Woman,NONE,1,Meenu,Rajbir,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,34,Karera Khurd-2,Other than Woman,NONE,0,Sanjeev Kumar,Somnath,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,35,Kathwala,Woman,NONE,1,Seema Rani,Deepak Kumar,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,36,Khajuri,SC Woman,SC,1,Kamlesh Rani,Agaya Ram,0,0,Scheduled Caste Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,37,Khundewala,SC Other than Woman,SC,0,Sukhdev Raj,Surja Ram,0,0,Scheduled Caste Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,38,Khurdi,Other than Woman,NONE,0,Ashok Kumar,Raghubir Singh,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,39,Kunjal Jattan,Woman,NONE,1,Paramjot Kaur,Sanjeev Kumar,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,40,Kunjal Kamboyan,Other than Woman,NONE,0,Hardeep Singh,Hira Singh,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,41,Lapra,Woman,NONE,1,Ifsana Khatun,Ajij Khan,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,42,Mahila Wali,Other than Woman,NONE,0,Dhram Pal,Ruliya Ram,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,43,Mali Majra,BC-A Other than Woman,BC_A,0,Main Pal,Ind Raj Singh,0,0,Backward Class (A) Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,44,Mandoli,SC Other than Woman,SC,0,Amar Singh,Lal Chand,0,0,Scheduled Caste Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,45,Mandi,SC Woman,SC,1,Sapna Devi,Dalip Kumar,0,0,Scheduled Caste Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,46,Mahmodpur,Woman,NONE,1,Sahiba Begam,Ali Hasan,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,47,Mukarampur,Woman,NONE,1,Shabnam,Javed,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,48,Nagal,SC Woman,SC,1,Neeta Devi,Balvinder Singh,0,0,Scheduled Caste Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,49,Nagawa Jagir,BC-A Other than Woman,BC_A,0,Pawan Kumar,Mam Raj,0,0,Backward Class (A) Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,50,Nahar Pur,Woman,NONE,1,Ashma,Saddam Husain,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,51,Naya Gaon,SC Other than Woman,SC,0,Amit Kumar,Kamer Singh,0,0,Scheduled Caste Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,52,Panjupur,Other than Woman,NONE,0,Ram Saran,Faggu Ram,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,53,Rampur Majra,Woman,NONE,1,Shalu,Gaurav Kumar,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,54,Rattan Garh,BC-A Other than Woman,BC_A,0,Sanjeev Kumar,Rameshwar Dass,0,0,Backward Class (A) Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,55,Road Chhapar,SC Woman,SC,1,Kirna Devi,Dharam Pal,0,0,Scheduled Caste Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,56,Rulha Kheri,SC Other than Woman,SC,0,Rinku Kumar,Bachna Ram,0,0,Scheduled Caste Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,57,Sabepur,Woman,NONE,1,Sapna Devi,Bankey Lal,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,58,Sabhapur,SC Woman,SC,1,Rakhi Devi,Sandeep Kumar,0,0,Scheduled Caste Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,59,Sudhail,Other than Woman,NONE,0,Parveen Kumar,Fakir Chand,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,60,Sudhal,Woman,NONE,1,Parveen Kaur,Sanjeev Kumar,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,61,Sugh,Other than Woman,NONE,0,Tawab,Jamil Ahamad,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,62,Sukhpura,SC Other than Woman,SC,0,Rajesh Kumar,Gyan Chand,0,0,Scheduled Caste Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,63,Tapu Kamalpur,Woman,NONE,1,Kavita,Rahul,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,64,Tapu Majri,Other than Woman,NONE,0,Arun Kumar,Partap Singh,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,65,Tigra,Woman,NONE,1,Poonam,Kamal Singh,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,66,Tigri,Other than Woman,NONE,0,Sandeep Kumar,Charanjeet,0,0,Other Than Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Jagadhri,67,Todarpur,Woman,NONE,1,Sonam Khatoon,Shehzad Khan,0,0,Women,latin,1,7984,Yamunanagar__Jagadhri.pdf
Yamunanagar,Partap Nagar,1,Ariyanwala,Other than Woman,NONE,0,Sachin,Sh.Lilu Ram,0,0,Other than Women,latin,,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,2,Bagpat,Woman,NONE,1,Nusrat,Sh.Najim,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,3,Bahadurpur,Other than Woman,NONE,0,Parveen Kumar,Sh.Parmod Kumar,0,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,4,Bakarwala,SC Other than Woman,SC,0,Yogesh Kumar,Sh.Jeet Ram,0,0,Scheduled Caste Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,5,Balle Majra,Woman,NONE,1,Minakshi,Sh.Munish Kumar,1,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,6,Baniyawala,Other than Woman,NONE,0,Rajat Kumar,Sh.Anil Kumar,0,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,7,Begampur,Woman,NONE,1,Alka Devi,Sh.Randhir Singh,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,8,Behlolpur,Other than Woman,NONE,0,Abdul Rahman,Sh.Barkat Ali,0,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,9,Bhangera,Woman,NONE,1,Meenu,Sh.Deepak,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,10,Bhangeri,Other than Woman,NONE,0,Masoom Ali,Sh.Jamshed,0,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,11,Bhilpura-200,Woman,NONE,1,Savita Rani,Sh.Sachin Kumar,1,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,12,Bhilpura -76,Other than Woman,NONE,0,Main Pal,Sh.Jai Chand,1,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,13,Bhud Kalan,Woman,NONE,1,Balesh Devi,Sh.Amit Kumar,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,14,Bhul Kheri,SC Woman,SC,1,Sapna Rani,Sh.Vikas Kumar,0,0,Scheduled Caste Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,15,Bombepur,Other than Woman,NONE,0,Ayub Khan,Sh.Fateh Mohammad,0,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,16,Chikan,Woman,NONE,1,Pooja Rani,Sh.Ram Kumar,1,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,17,Chuharpur Kalan,BC-A Other than Woman,BC_A,0,Gita Ram,Sh.Ram Diya,0,0,Backward Class 'A' Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,18,Darwa,Woman,NONE,1,Priyanka Devi,Sh.Rajiv Kumar,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,19,Dasoura,BC-A Other than Woman,BC_A,0,Suresh Pal,Sh.Atma Ram,0,0,Backward Class 'A' Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,20,Devdhar,Woman,NONE,1,Parveen Kumari,Sh.Soni Kumar,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,21,Gulabgarh,Other than Woman,NONE,0,Vijay Kumar,Sh.Tek Chand,0,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,22,Hafizpur,Woman,NONE,1,Parmeena,Sh.Shamshad,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,23,Hathnikund,Other than Woman,NONE,0,Akram Khan,Sh.Mohammad Zameel,1,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,24,Ismailpur,SC Other than Woman,SC,0,Anil Kumar,Sh.Balbir Singh,0,0,Scheduled Caste Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,25,Jaidhar,Woman,NONE,1,Shabana Azmi,Sh.Khalid,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,26,Jaidhari,Other than Woman,NONE,0,Main Pal,Sh.Pritam Singh,0,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,27,Kalesar,SC Woman,SC,1,Salindero Devi,Sh.Gian Singh,0,0,Scheduled Caste Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,28,Kansli,Woman,NONE,1,Sabiya,Sh.Yamin,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,29,Kanya Wala,Other than Woman,NONE,0,Rishu Sharma,Sh.Hira Lal,0,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,30,Karkouli,SC Other than Woman,SC,0,Bihari Lal,Sh.Hansraj,0,0,Scheduled Caste Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,31,Khilan Wala,Woman,NONE,1,Rukhsaina,Sh.Aashik,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,32,Khizri,Other than Woman,NONE,0,Rakesh Kumar,Sh.Mohinder Singh,0,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,33,Kishanpura,Woman,NONE,1,Bulbul,Sh.Sachin Walia,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,34,Lahoriwala,Other than Woman,NONE,0,Anil Kumar,Sh.Kripal Singh,0,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,35,Lakar-Mai- Pratap Pur,BC-A Other than Woman,BC_A,0,Surender Kumar,Sh.Samay Singh,0,0,Backward Class 'A' Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,36,Lahsabad,Woman,NONE,1,Harkirat Kaur,Sh.Pawan Kumar,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,37,Malikpur Khader,Woman,NONE,1,Mosina,Sh.Ikram,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,38,Meghu Wala,Other than Woman,NONE,0,Tarseem,Sh.Shakil,0,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,39,Muzafat Kalan,Woman,NONE,1,Sarita Sharma,Sh.Amit Sharma,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,40,Muzafat Khurd,Other than Woman,NONE,0,Israr Ali,Sh.Shakil,0,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,41,Naggal Patti Milk,Woman,NONE,1,Masrufa,Sh.Mahboob,0,0,Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
Yamunanagar,Partap Nagar,42,Nandgarh,Other than Woman,NONE,0,Rajesh Kumar,Sh.Mam Chand,0,0,Other than Women,latin,1,,Yamunanagar__Partap-Nagar.pdf
